Type,SKU,Name,Description,Regular price,Categories,Images,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
simple,11634,"Lija de agua grano 1200 microfina carburo de silicio, TRUPER","Lija de agua grano 1200 microfina carburo de silicio, TRUPER",17.24,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/LIAG-1200.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+E1.jpg",,,,,
simple,11668,"Piedra para asentar 200 mm, doble grano 150 y 240, TRUPER","Piedra para asentar 200 mm, doble grano 150 y 240, TRUPER",92.24,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/PIAS-108.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+D1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+EI1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+EM1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+E1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+FC1.jpg",,,,,
simple,11913,"Cilindro de gas propano de 400g, azul, TRUPER","Cilindro de gas propano de 400g, azul, TRUPER",142.24,FERRETERÍA > Equipos,"https://www.truper.com/media/import/imagenes/GAS-400A.jpg, https://www.truper.com/media/import/imagenes/GAS-400A+FC1.jpg",,,,,
simple,11914,"Cilindro de gas propileno de 400 g, amarillo, TRUPER","Cilindro de gas propileno de 400 g, amarillo, TRUPER",193.97,FERRETERÍA > Equipos,"https://www.truper.com/media/import/imagenes/GAS-400N.jpg, https://www.truper.com/media/import/imagenes/GAS-400N+FC1.jpg",,,,,
simple,11986,"Soplete de aluminio, encendido manual, válvula roscada","Soplete de aluminio, encendido manual, válvula roscada",,FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/MECH-65R.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+EI1.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+EIND1.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+EM1.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+E1.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+FC1.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+FC2.jpg, https://www.truper.com/media/import/imagenes/MECH-65R+FC3.jpg",,,,,
simple,12061,"Pintura en aerosol, azul neón, bote esbelto, 400 ml","Pintura en aerosol, azul neón, bote esbelto, 400 ml",68.1,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/PAF-AZ.jpg, https://www.truper.com/media/import/imagenes/PAF-AZ+D1.jpg, https://www.truper.com/media/import/imagenes/PAF-AZ+EI1.jpg, https://www.truper.com/media/import/imagenes/PAF-AZ+EIND1.jpg, https://www.truper.com/media/import/imagenes/PAF-AZ+FC1.jpg",,,,,
simple,12062,"Pintura en aerosol, amarillo neón, bote esbelto, 400 ml","Pintura en aerosol, amarillo neón, bote esbelto, 400 ml",68.1,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/PAF-AM.jpg, https://www.truper.com/media/import/imagenes/PAF-AM+D1.jpg, https://www.truper.com/media/import/imagenes/PAF-AM+EI1.jpg, https://www.truper.com/media/import/imagenes/PAF-AM+EIND1.jpg, https://www.truper.com/media/import/imagenes/PAF-AM+EM1.jpg, https://www.truper.com/media/import/imagenes/PAF-AM+FC1.jpg",,,,,
simple,120ESLED73,LED ind. urbano LED 120W 100-240V 6500K,LED IND. URBANO LED 120W 100-240V 6500K,,ILUMINACIÓN > Industrial / Comercial,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,12129,"Pistola p/pintar gravedad HVLP vaso plástico, 1.7 mm, TRUPER","Pistola p/pintar gravedad HVLP vaso plástico, 1.7 mm, TRUPER",530.17,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/PIPI-441.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+D1.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+D2.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+EI1.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+EM1.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+E1.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+FC1.jpg, https://www.truper.com/media/import/imagenes/PIPI-441+FC2.jpg",,,,,
simple,12132,"Kit de maneral y 9 mini rodillos de 4"" de poliéster, TRUPER","Kit de maneral y 9 mini rodillos de 4"" de poliéster, TRUPER",116.38,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/ROPI-420N9.jpg, https://www.truper.com/media/import/imagenes/ROPI-420N9+EI1.jpg, https://www.truper.com/media/import/imagenes/ROPI-420N9+EIND1.jpg, https://www.truper.com/media/import/imagenes/ROPI-420N9+EM1.jpg, https://www.truper.com/media/import/imagenes/ROPI-420N9+E1.jpg, https://www.truper.com/media/import/imagenes/ROPI-420N9+FC1.jpg, https://www.truper.com/media/import/imagenes/ROPI-420N9+FC2.jpg",,,,,
simple,12134,"Disco 4-1/2"" multimaterial de carburo de tungsteno, TRUPER","Disco 4-1/2"" multimaterial de carburo de tungsteno, TRUPER",142.24,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/DITU-45.jpg, https://www.truper.com/media/import/imagenes/DITU-45+EI1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+EM1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+E1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+FC1.jpg, https://www.truper.com/media/import/imagenes/DITU-45+FC2.jpg",,,,,
simple,12142,"Cincel de corte frío de 3/4 X 8"", TRUPER","Cincel de corte frío de 3/4 X 8"", TRUPER",83.62,FERRETERÍA > Manuales,https://www.truper.com/media/import/imagenes/C-3-4X8.jpg,,,,,
simple,12145,"Cincel de corte frío de 3/4 X 10"", TRUPER","Cincel de corte frío de 3/4 X 10"", TRUPER",93.97,FERRETERÍA > Manuales,https://www.truper.com/media/import/imagenes/C-3-4X10.jpg,,,,,
simple,12256,"Estuche con 5 puntas torx T25 largo 2"", TRUPER EXPERT","Estuche con 5 puntas torx T25 largo 2"", TRUPER EXPERT",,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/PUDE-5225.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+EI1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+EIND1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+EM1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-5225+FC2.jpg",,,,,
simple,123022,"Espatula rig alt ca mgo bim 2"" urea","ESPATULA RIG ALT CA MGO BIM 2"" UREA",50.4,FERRETERÍA > Albañilería,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,123034,"Espatula flex alta ca mgo bim 4"" urea","ESPATULA FLEX ALTA CA MGO BIM 4"" UREA",68.4,FERRETERÍA > Albañilería,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,123036,"Espatula flex al ca mgo bim 6"" urea","ESPATULA FLEX AL CA MGO BIM 6"" UREA",447.12,FERRETERÍA > Albañilería,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,123110,"Espatula tap alt ca mgo bim 10"" urea","ESPATULA TAP ALT CA MGO BIM 10"" UREA",121.2,FERRETERÍA > Albañilería,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,123112,"Espatula alta mango bim 12""","ESPATULA ALTA MANGO BIM 12""",126.0,FERRETERÍA > Albañilería,"https://m.media-amazon.com/images/I/51GZKkXbF3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,12322,"Carrete con 30 m de alambre forrado multiusos, TRUPER","Carrete con 30 m de alambre forrado multiusos, TRUPER",36.21,MATERIAL ELÉCTRICO > Cableado,"https://www.truper.com/media/import/imagenes/BIMBO-30.jpg, https://www.truper.com/media/import/imagenes/BIMBO-30+E1.jpg, https://www.truper.com/media/import/imagenes/BIMBO-30+FC1.jpg",,,,,
simple,12328,"Estuche con 5 puntas torx T27 con seguro largo 1"", EXPERT","Estuche con 5 puntas torx T27 con seguro largo 1"", EXPERT",,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/PUDE-6127.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+EI1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+EIND1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+EM1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+E1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+FC1.jpg, https://www.truper.com/media/import/imagenes/PUDE-6127+FC2.jpg",,,,,
