SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
47893,"Placa armada negra 2 interruptores 1.5 módulos, Lisboa","Placa armada negra 2 interruptores 1.5 módulos, Lisboa",49.14,,"https://www.truper.com/media/import/imagenes/PA-APDO15-LN.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LN+FC3.jpg",Marca,,Medida,
47895,"Placa armada negra 1 interruptor 3 módulos, Lisboa, VOLTECK","Placa armada negra 1 interruptor 3 módulos, Lisboa, VOLTECK",32.76,,"https://www.truper.com/media/import/imagenes/PA-APSE3-LN.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APSE3-LN+FC3.jpg",Marca,,Medida,
47896,"Placa armada negra 1 interruptor de timbre 1.5 mód, Lisboa","Placa armada negra 1 interruptor de timbre 1.5 mód, Lisboa",36.21,,"https://www.truper.com/media/import/imagenes/PA-TI-LN.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+E1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LN+FC3.jpg",Marca,,Medida,
47899,"Placa armada negra interruptor y contacto 1.5 mód, Lisboa","Placa armada negra interruptor y contacto 1.5 mód, Lisboa",54.31,,"https://www.truper.com/media/import/imagenes/PA-APCO15-LN.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+EI2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+EIND2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+EM2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LN+FC3.jpg",Marca,,Medida,
47902,"Placa armada negra contacto dúplex 3 módulos, Lisboa","Placa armada negra contacto dúplex 3 módulos, Lisboa",55.17,,"https://www.truper.com/media/import/imagenes/CODO-LN.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-LN+FC3.jpg",Marca,,Medida,
47904,"Placa armada negra contacto y 2 puertos USB 1.5 mód, Lisboa","Placa armada negra contacto y 2 puertos USB 1.5 mód, Lisboa",133.62,,"https://www.truper.com/media/import/imagenes/COUSB-LN.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+E1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/COUSB-LN+FC3.jpg",Marca,,Medida,
47938,"Placa blanca de 1 ventana 1.5 módulos, línea Lisboa, VOLTECK","Placa blanca de 1 ventana 1.5 módulos, línea Lisboa, VOLTECK",20.69,,"https://www.truper.com/media/import/imagenes/PPSE15-LB.jpg, https://www.truper.com/media/import/imagenes/PPSE15-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/PPSE15-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/PPSE15-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/PPSE15-LB+E1.jpg, https://www.truper.com/media/import/imagenes/PPSE15-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/PPSE15-LB+FC2.jpg",Marca,,Medida,
47953,"Dimmer giratorio blanco de 1.5 módulos, línea Lisboa","Dimmer giratorio blanco de 1.5 módulos, línea Lisboa",75.86,,"https://www.truper.com/media/import/imagenes/DIM15-LB.jpg, https://www.truper.com/media/import/imagenes/DIM15-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/DIM15-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/DIM15-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/DIM15-LB+E1.jpg, https://www.truper.com/media/import/imagenes/DIM15-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/DIM15-LB+FC2.jpg",Marca,,Medida,
47956,"Placa armada blanca 3 interruptores 1 módulo, Lisboa","Placa armada blanca 3 interruptores 1 módulo, Lisboa",56.9,,"https://www.truper.com/media/import/imagenes/PA-APTR-LB.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LB+FC3.jpg",Marca,,Medida,
47958,"Placa armada blanca 1 interruptor 1.5 módulos, Lisboa","Placa armada blanca 1 interruptor 1.5 módulos, Lisboa",32.76,,"https://www.truper.com/media/import/imagenes/PA-APSE15-LB.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LB+FC3.jpg",Marca,,Medida,
47960,"Placa armada blanca 2 interruptores 1.5 módulos, Lisboa","Placa armada blanca 2 interruptores 1.5 módulos, Lisboa",45.69,,"https://www.truper.com/media/import/imagenes/PA-APDO15-LB.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LB+FC3.jpg",Marca,,Medida,
47963,"Placa armada blanca 1 interruptor de timbre 1.5 mód, Lisboa","Placa armada blanca 1 interruptor de timbre 1.5 mód, Lisboa",36.21,,"https://www.truper.com/media/import/imagenes/PA-TI-LB.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+E1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LB+FC3.jpg",Marca,,Medida,
47966,"Placa armada blanca interruptor y contacto 1.5 mód, Lisboa","Placa armada blanca interruptor y contacto 1.5 mód, Lisboa",54.34,,"https://www.truper.com/media/import/imagenes/PA-APCO15-LB.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LB+FC3.jpg",Marca,,Medida,
47967,"Placa armada blanca 2 interruptores y contacto 1 mód, Lisboa","Placa armada blanca 2 interruptores y contacto 1 mód, Lisboa",59.48,,"https://www.truper.com/media/import/imagenes/PA-APCO-L2B.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO-L2B+FC3.jpg",Marca,,Medida,
47969,"Placa armada blanca contacto dúplex 3 módulos, Lisboa","Placa armada blanca contacto dúplex 3 módulos, Lisboa",55.17,,"https://www.truper.com/media/import/imagenes/CODO-LB.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-LB+FC3.jpg",Marca,,Medida,
47971,"Placa armada blanca contacto y 2 puertos USB 1.5 mód, Lisboa","Placa armada blanca contacto y 2 puertos USB 1.5 mód, Lisboa",133.62,,"https://www.truper.com/media/import/imagenes/COUSB-LB.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+EI1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+EIND1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+EM1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+E1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+FC2.jpg, https://www.truper.com/media/import/imagenes/COUSB-LB+FC3.jpg",Marca,,Medida,
48000,"Extensión eléctrica doméstica 2 m clavija plana, blanca","Extensión eléctrica doméstica 2 m clavija plana, blanca",32.76,,"https://www.truper.com/media/import/imagenes/ED-2B.jpg, https://www.truper.com/media/import/imagenes/ED-2B+D1.jpg, https://www.truper.com/media/import/imagenes/ED-2B+EI2.jpg, https://www.truper.com/media/import/imagenes/ED-2B+EIND1.jpg, https://www.truper.com/media/import/imagenes/ED-2B+EM1.jpg, https://www.truper.com/media/import/imagenes/ED-2B+E1.jpg, https://www.truper.com/media/import/imagenes/ED-2B+FC1.jpg",Marca,,Medida,
48006,"Extensión eléctrica doméstica 3 m clavija plana, blanca","Extensión eléctrica doméstica 3 m clavija plana, blanca",39.66,,"https://www.truper.com/media/import/imagenes/ED-3B.jpg, https://www.truper.com/media/import/imagenes/ED-3B+D1.jpg, https://www.truper.com/media/import/imagenes/ED-3B+EI1.jpg, https://www.truper.com/media/import/imagenes/ED-3B+EIND1.jpg, https://www.truper.com/media/import/imagenes/ED-3B+EM1.jpg, https://www.truper.com/media/import/imagenes/ED-3B+E1.jpg, https://www.truper.com/media/import/imagenes/ED-3B+FC1.jpg",Marca,,Medida,
48012,"Extensión eléctrica doméstica 4 m clavija plana, blanca","Extensión eléctrica doméstica 4 m clavija plana, blanca",50.86,,"https://www.truper.com/media/import/imagenes/ED-4B.jpg, https://www.truper.com/media/import/imagenes/ED-4B+D1.jpg, https://www.truper.com/media/import/imagenes/ED-4B+EI1.jpg, https://www.truper.com/media/import/imagenes/ED-4B+EIND1.jpg, https://www.truper.com/media/import/imagenes/ED-4B+EM1.jpg, https://www.truper.com/media/import/imagenes/ED-4B+E1.jpg, https://www.truper.com/media/import/imagenes/ED-4B+FC1.jpg",Marca,,Medida,
48022,"Contacto dúplex, tierra aislada, 20 A, línea standard","Contacto dúplex, tierra aislada, 20 A, línea standard",47.41,,"https://www.truper.com/media/import/imagenes/CODO-MTAS.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+EIND1.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-MTAS+FC3.jpg",Marca,,Medida,
48024,"Extensión eléctrica doméstica 6 m clavija plana, blanca","Extensión eléctrica doméstica 6 m clavija plana, blanca",68.1,,"https://www.truper.com/media/import/imagenes/ED-6B.jpg, https://www.truper.com/media/import/imagenes/ED-6B+D1.jpg, https://www.truper.com/media/import/imagenes/ED-6B+EI1.jpg, https://www.truper.com/media/import/imagenes/ED-6B+EIND1.jpg, https://www.truper.com/media/import/imagenes/ED-6B+EM1.jpg, https://www.truper.com/media/import/imagenes/ED-6B+E1.jpg, https://www.truper.com/media/import/imagenes/ED-6B+FC1.jpg",Marca,,Medida,
48036,"Extensión eléctrica doméstica 10 m clavija plana, blanca","Extensión eléctrica doméstica 10 m clavija plana, blanca",99.14,,"https://www.truper.com/media/import/imagenes/ED-10B.jpg, https://www.truper.com/media/import/imagenes/ED-10B+D1.jpg, https://www.truper.com/media/import/imagenes/ED-10B+EI1.jpg, https://www.truper.com/media/import/imagenes/ED-10B+EIND1.jpg, https://www.truper.com/media/import/imagenes/ED-10B+EM1.jpg, https://www.truper.com/media/import/imagenes/ED-10B+E1.jpg, https://www.truper.com/media/import/imagenes/ED-10B+FC1.jpg",Marca,,Medida,
48275,Bolsa con 20 grapas blancas de 12 mm para cable redondo,Bolsa con 20 grapas blancas de 12 mm para cable redondo,11.64,,"https://www.truper.com/media/import/imagenes/GCU-12B.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+D1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+EI1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+EIND1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+EM1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+E1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+FC1.jpg, https://www.truper.com/media/import/imagenes/GCU-12B+FC2.jpg",Marca,,Medida,
48283,Bolsa con 20 grapas negras de 12 mm para cable redondo,Bolsa con 20 grapas negras de 12 mm para cable redondo,11.67,,"https://www.truper.com/media/import/imagenes/GCU-12N.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+D1.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+E1.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+FC1.jpg, https://www.truper.com/media/import/imagenes/GCU-12N+FC2.jpg",Marca,,Medida,
48311,"Contacto dúplex, 2 polos 3 hilos, Standard, granel, marfil","Contacto dúplex, 2 polos 3 hilos, Standard, granel, marfil",16.38,,"https://www.truper.com/media/import/imagenes/CODO-SG.jpg, https://www.truper.com/media/import/imagenes/CODO-SG+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-SG+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-SG+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-SG+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-SG+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-SG+FC3.jpg",Marca,,Medida,
48372,"Bote integral de 8 cm, aro interno de 8 cm, VOLTECK","Bote integral de 8 cm, aro interno de 8 cm, VOLTECK",23.28,,"https://www.truper.com/media/import/imagenes/BOIN-808.jpg, https://www.truper.com/media/import/imagenes/BOIN-808+D1.jpg, https://www.truper.com/media/import/imagenes/BOIN-808+D2.jpg, https://www.truper.com/media/import/imagenes/BOIN-808+E1.jpg, https://www.truper.com/media/import/imagenes/BOIN-808+FC1.jpg",Marca,,Medida,
48530,"Extractor de aire de 4"", blanco, VOLTECK","Extractor de aire de 4"", blanco, VOLTECK",331.9,,"https://www.truper.com/media/import/imagenes/EXA-4B.jpg, https://www.truper.com/media/import/imagenes/EXA-4B+EIND1.jpg, https://www.truper.com/media/import/imagenes/EXA-4B+EM1.jpg, https://www.truper.com/media/import/imagenes/EXA-4B+E1.jpg, https://www.truper.com/media/import/imagenes/EXA-4B+FC1.jpg, https://www.truper.com/media/import/imagenes/EXA-4B+FC2.jpg",Marca,,Medida,
48790,"Niple de acero galvanizado 1-1/2"" cuerda corrida, FOSET","Niple de acero galvanizado 1-1/2"" cuerda corrida, FOSET",8.0,,"https://www.truper.com/media/import/imagenes/CG-475.jpg, https://www.truper.com/media/import/imagenes/CG-475+E1.jpg, https://www.truper.com/media/import/imagenes/CG-475+FC1.jpg",Marca,,Medida,
49000,"Válvula de esfera de latón, roscable 1/2"", FOSET","Válvula de esfera de latón, roscable 1/2"", FOSET",0.0,,https://www.truper.com/media/import/imagenes/ESRO-1-2.jpg,Marca,,Medida,
4900515,MOLDURA PARA PUERTA MPDWA160*,MOLDURA PARA PUERTA MPDWA160*,0.0,,,Marca,,Medida,
49076,"Válvula check de latón de 1/2"", FOSET","Válvula check de latón de 1/2"", FOSET",168.1,,https://www.truper.com/media/import/imagenes/VACHE-1-2.jpg,Marca,,Medida,
49112,"Llave angular 1/2"", multivuelta, roscable, FOSET","Llave angular 1/2"", multivuelta, roscable, FOSET",75.0,,"https://www.truper.com/media/import/imagenes/ANG-02.jpg, https://www.truper.com/media/import/imagenes/ANG-02+EI1.jpg, https://www.truper.com/media/import/imagenes/ANG-02+EM1.jpg, https://www.truper.com/media/import/imagenes/ANG-02+E1.jpg, https://www.truper.com/media/import/imagenes/ANG-02+FC1.jpg",Marca,,Medida,
49136,"Manguera pigtail, acero inox, 7/16"" x 7/8"", 55 cm, FOSET","Manguera pigtail, acero inox, 7/16"" x 7/8"", 55 cm, FOSET",137.07,,"https://www.truper.com/media/import/imagenes/FPIG-55X.jpg, https://www.truper.com/media/import/imagenes/FPIG-55X+E1.jpg, https://www.truper.com/media/import/imagenes/FPIG-55X+FC1.jpg, https://www.truper.com/media/import/imagenes/FPIG-55X+FC2.jpg",Marca,,Medida,
49149,"Raqueta mata moscas y mosquitos, recargable, VOLTECK","Raqueta mata moscas y mosquitos, recargable, VOLTECK",93.97,,"https://www.truper.com/media/import/imagenes/RAQ-35.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+D1.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+EI1.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+EIND1.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+EM1.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+E1.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+FC1.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+FC2.jpg, https://www.truper.com/media/import/imagenes/RAQ-35+FC3.jpg",Marca,,Medida,
49156,"Válvula de esfera de PVC 1/2""para cementar, FOSET","Válvula de esfera de PVC 1/2""para cementar, FOSET",,,https://www.truper.com/media/import/imagenes/PVC-ES-1-2.jpg,Marca,,Medida,
49195,"Punta pol de latón 1/4"" x 6 cm, de rosca, FOSET","Punta pol de latón 1/4"" x 6 cm, de rosca, FOSET",25.86,,"https://www.truper.com/media/import/imagenes/POL-6R.jpg, https://www.truper.com/media/import/imagenes/POL-6R+EI1.jpg, https://www.truper.com/media/import/imagenes/POL-6R+EM1.jpg, https://www.truper.com/media/import/imagenes/POL-6R+E1.jpg, https://www.truper.com/media/import/imagenes/POL-6R+FC1.jpg",Marca,,Medida,
