Marca/Grupo,SKU,Nombre,Precio,Categorias
WEG,WEG0003,ARRANC 3F .75-1HP 220V 2.8-4AMP 10046366*,1417.5,
WEG,WEG0022,ARRANC 3F .75HP 440V 1.2-1.8AMP 10072616,1881.75,
WEG,WEG0028,ARRANC 3F 10HP 440V 10-15AMP 10186086*,1531.1,
WEG,WEG0029,ARRANC 3F 15HP 440V 15-23AMP 10072623*,2193.75,
WEG,WEG0006,ARRANC 3F 3HP 220V 7-10AMP 10046369,1851.75,
WEG,WEG0025,ARRANC 3F 3HP 440V 4-6.3AMP 10072619*,1851.75,
WEG,WEG0026,ARRANC 3F 4-5HP 440V 5.6-8AMP 10072620*,1881.75,
WEG,WEG0007,ARRANC 3F 4HP 220V 8-12.5AMP 10410257*,1966.5,
WEG,WEG0008,ARRANC 3F 5HP 220V 11-17AMP 10046370*,1358.26,
WEG,WEG0009,ARRANC 3F 7.5HP 220V 15-23AMP 10045781*,2199.75,
WEG,WEG0027,ARRANC 3F 7.5HP 440V 8-12.5AMP 10072621,2100.0,
WEG,WEG0023,ARRANCADOR  3F 1.5HP 440V 1.8-2.8AMP 10072617*,1881.75,
WEG,WEG0024,ARRANCADOR  3F 2HP 440V 2.84 AMP 10072618*,1881.75,
